epoll_pwait,futex,getuid,ioctl,read,mprotect,write,clock_gettime,madvise,writev,rt_sigtimedwait,restart_syscall,close,dup3,fcntl,getsockopt,shutdown,socketpair,sched_yield,recvmsg,getrandom,ppoll,recvfrom,fstat,newfstatat,dup,mmap,munmap,pread64,clone,exit,prctl,rt_sigprocmask,set_tid_address,sigaltstack,faccessat,fchmodat,fsync,openat,renameat,unlinkat,getpriority,setpriority,connect,getdents64,getppid,socket,membarrier,sendto,epoll_ctl,lseek,tgkill,fdatasync,ftruncate,geteuid,pwrite64,flock,getpid,pipe2,epoll_create1,eventfd2,execve,exit_group,fstatfs,readlinkat,rt_sigaction,sched_getscheduler,wait4,msync,fcntl64,fstat64,fstatat64,gettimeofday,getuid32,mmap2,sendmsg,timerfd_settime,uname,_llseek,ftruncate64,geteuid32,statfs64,getsockname,mkdirat,mremap,setsockopt,fchmod,nanosleep,cacheflush,bind,mincore,statfs,sched_setaffinity,gettid,setitimer,accept4,process_vm_readv,rt_sigreturn,getrlimit,getegid,getgid,pselect6,open,vfork,getcwd,getpgid,sysinfo,umask,listen,sigreturn,fadvise64,personality,set_tls,capget,fstatfs64,getegid32,getgid32,getgroups32,ptrace,setsid,Label
32,9,58,95,5,0,4,0,0,1,0,0,22,0,6,1,0,0,0,0,0,0,0,27,33,0,0,0,0,0,0,0,0,0,0,77,1,1,16,1,1,0,0,6,30,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2062,423,487,55,25,145,27,2,113,0,0,17,0,12,0,0,0,238,0,0,0,183,282,167,0,22,20,28,2,1,13,5,1,2,0,0,0,9,0,0,1,5,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,11,58,83,5,2,4,4,60,1,0,0,22,0,6,1,0,0,0,0,0,0,0,27,33,0,0,0,0,0,0,0,0,0,0,77,1,1,16,1,1,0,0,6,30,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,112,411,472,55,20,139,27,1,107,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,117,413,489,55,20,139,27,1,109,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,113,411,472,55,21,140,27,1,107,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,9,7,10,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,115,411,472,55,20,139,27,1,107,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,122,417,479,60,20,145,27,1,108,0,0,12,0,12,0,0,0,0,0,0,0,191,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,112,415,482,57,20,139,27,1,109,0,0,16,0,14,0,0,0,0,0,0,0,183,282,111,1,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,14,0,14,14,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,202,411,704,137,20,145,27,1,107,0,0,195,0,105,0,0,0,0,0,0,0,183,342,111,63,19,6,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,139,440,514,60,52,153,27,1,115,0,0,12,0,12,0,0,0,0,0,0,0,198,282,111,0,10,8,4,1,0,13,2,0,0,0,0,0,12,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,112,429,512,63,20,139,39,1,107,0,0,15,0,15,0,0,0,0,0,0,0,183,292,111,0,7,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,14,0,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,115,411,476,55,20,139,27,1,107,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,6182,0,597,3748,36,1325,71806,232,9,0,0,219,0,0,15,0,0,0,0,0,0,573,0,0,48,0,152,95,0,0,13,7,0,0,6,0,0,8,0,0,0,0,27,0,27,27,0,1501,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,197,6,1015,297,172,35,67,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,112,412,472,56,20,139,27,1,107,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,112,413,472,56,20,139,27,1,108,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,181,413,496,55,21,144,27,1,109,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,121,411,476,55,20,140,27,1,107,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,0,1,5,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,4,3,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,157,412,487,55,20,144,27,1,108,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,121,411,472,55,26,139,39,7,107,0,0,12,0,12,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,12,0,12,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1233,416,476,55,24,141,27,3,110,0,0,13,0,12,0,0,0,72,0,0,0,183,282,122,0,14,14,16,1,1,8,3,1,2,0,0,0,5,0,0,1,2,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,2,2,5,1,7,0,2,2,0,0,3,0,25,0,0,0,0,0,0,0,0,9,15,0,0,0,19,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,116,411,472,59,20,139,27,11,107,0,0,13,0,12,0,0,0,0,0,0,0,183,285,112,0,6,4,4,1,0,5,2,0,0,0,0,0,5,0,0,0,2,12,0,12,12,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,18,24,11,18,1,0,3,5,0,0,33,0,2,9,0,0,1,0,0,0,0,4,12,0,16,8,0,5,2,11,12,2,5,5,0,0,2,0,0,3,3,2,4,2,2,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,689,1356,607,1085,11,2252,1072,69,147,0,0,18,0,12,4,0,0,207,0,0,0,6158,8,0,1,30,30,60,0,0,0,100,0,0,0,0,0,4,0,0,0,0,12,0,12,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,43,12,9,51,74,7,0,0,1,0,0,517,4,4,0,0,0,1,0,2,0,0,23,77,0,179,99,11,3,0,81,8,1,1,5,0,0,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,5,1,11,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,43,12,9,51,74,7,0,0,1,0,0,514,4,4,0,0,0,1,0,2,0,0,23,77,0,179,99,11,3,0,81,8,1,1,5,0,0,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,5,1,11,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9,17,9,5,9,3,0,1,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,11,0,8,0,0,3,0,6,6,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,3,2,6,6,8,2,5,3,0,1,5,0,25,0,0,0,1,0,0,0,0,9,15,0,4,4,19,1,1,4,3,1,2,1,1,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,6,114,106,94,3,1,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,200,119,184,96,6,13,9,0,6,0,0,9,0,0,2,0,0,0,0,0,0,0,20,46,0,5,5,0,0,0,0,0,0,0,2,1,1,9,2,1,0,0,0,0,0,0,0,0,0,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,99,49,83,42,6,1,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,4,4,0,1,1,4,3,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,7,114,106,94,3,1,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,6,114,106,94,3,1,2,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,377,420,740,94,16,1,4,64,3,0,0,1,0,0,1,0,0,0,0,0,0,0,219,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,6,114,106,95,3,1,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,16,114,106,94,3,1,2,0,3,0,1,1,0,0,1,0,0,3,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,6,114,106,95,3,1,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,5285,0,791,2375,29,1425,64986,178,14,0,0,154,0,0,15,0,0,0,0,0,0,2080,0,0,31,0,58,45,0,0,16,2,0,0,6,0,0,6,0,0,0,0,26,0,26,26,0,3021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,154,6,412,409,80,12,234,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,274,114,261,94,6,42,2,77,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,92,114,147,94,4,15,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,9,114,106,94,3,1,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,17,114,240,94,3,1,2,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,79,114,106,94,19,1,10,64,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,5701,0,470,1973,19,967,52143,147,5,0,0,43,0,0,0,0,0,0,0,0,0,923,0,0,15,0,43,42,0,0,8,2,0,0,6,0,0,4,0,0,0,0,13,0,13,13,0,2118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,61,6,351,191,48,4,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,5688,0,562,3383,20,994,57541,181,3,0,0,194,0,0,15,0,0,0,0,0,0,551,0,0,44,0,100,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,15,0,15,15,0,1057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,178,0,883,257,114,32,68,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,13,114,106,94,5,1,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,5505,0,583,2603,27,1463,56990,142,2,0,0,169,0,0,15,0,0,0,0,0,0,1048,0,0,37,0,95,96,0,0,9,7,0,0,6,0,0,6,0,0,0,0,24,0,24,24,0,1800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,151,6,571,296,115,21,84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,51,114,121,94,3,1,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,1,5,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,4,3,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,251,114,238,94,6,40,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,116,427,478,57,20,139,27,1,119,0,0,14,0,14,0,0,0,0,0,0,0,183,282,111,0,6,4,4,1,0,5,2,0,0,0,0,0,4,0,0,0,0,14,0,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,6,114,106,94,3,1,2,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,6137,0,273,3683,2,1009,57770,149,8,0,0,72,0,0,0,0,0,0,0,0,0,293,0,0,18,0,70,54,0,0,4,0,0,0,0,0,0,29,2,0,0,0,6,0,6,6,0,897,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,46,90,0,798,139,69,11,58,45,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
